order_id,customer_id,sector_id,planned_delivery_duration,product_id,weight,quantity,segment_id,driver_id,segment_type,segment_start_time,segment_end_time,delivery_duration,delivery_minutes
1569,13,3,177,35,1454,3,2998,1,STOP,2024-02-08 05:29:32,2024-02-08 05:30:59,87,2
1569,13,3,177,21,259,3,2998,1,STOP,2024-02-08 05:29:32,2024-02-08 05:30:59,87,2
1569,13,3,177,16,750,1,2998,1,STOP,2024-02-08 05:29:32,2024-02-08 05:30:59,87,2
576,311,2,176,48,256,1,3001,4,STOP,2024-02-04 06:59:20,2024-02-04 06:59:20,0,0
576,311,2,176,95,1491,2,3001,4,STOP,2024-02-04 06:59:20,2024-02-04 06:59:20,0,0
576,311,2,176,97,761,3,3001,4,STOP,2024-02-04 06:59:20,2024-02-04 06:59:20,0,0
576,311,2,176,98,1184,2,3001,4,STOP,2024-02-04 06:59:20,2024-02-04 06:59:20,0,0
217,170,2,176,81,1873,1,3003,3,STOP,2024-02-14 05:23:11,2024-02-14 05:25:13,122,3
217,170,2,176,69,1020,1,3003,3,STOP,2024-02-14 05:23:11,2024-02-14 05:25:13,122,3
251,268,3,175,73,1359,2,3005,3,STOP,2024-02-13 19:14:06,2024-02-13 19:16:42,156,3
251,268,3,175,97,761,1,3005,3,STOP,2024-02-13 19:14:06,2024-02-13 19:16:42,156,3
251,268,3,175,29,906,2,3005,3,STOP,2024-02-13 19:14:06,2024-02-13 19:16:42,156,3
2162,52,2,177,99,1557,2,3007,4,STOP,2024-02-22 08:44:10,2024-02-22 08:44:10,0,0
2162,52,2,177,84,1675,1,3007,4,STOP,2024-02-22 08:44:10,2024-02-22 08:44:10,0,0
2162,52,2,177,4,610,2,3007,4,STOP,2024-02-22 08:44:10,2024-02-22 08:44:10,0,0
218,302,3,179,40,641,2,3009,1,STOP,2024-02-27 04:35:59,2024-02-27 04:35:59,0,0
824,151,3,177,62,429,2,3011,2,STOP,2024-02-08 03:06:35,2024-02-08 03:08:23,108,2
824,151,3,177,61,943,2,3011,2,STOP,2024-02-08 03:06:35,2024-02-08 03:08:23,108,2
1014,66,2,175,29,906,3,3013,4,STOP,2024-02-05 03:58:31,2024-02-05 04:02:03,212,4
1051,176,2,178,25,1963,2,3015,4,STOP,2024-02-26 21:07:21,2024-02-26 21:13:36,375,7
1051,176,2,178,56,318,3,3015,4,STOP,2024-02-26 21:07:21,2024-02-26 21:13:36,375,7
1051,176,2,178,58,1220,3,3015,4,STOP,2024-02-26 21:07:21,2024-02-26 21:13:36,375,7
1051,176,2,178,76,1273,3,3015,4,STOP,2024-02-26 21:07:21,2024-02-26 21:13:36,375,7
1051,176,2,178,21,259,3,3015,4,STOP,2024-02-26 21:07:21,2024-02-26 21:13:36,375,7
2195,194,2,175,96,464,1,3017,2,STOP,2024-02-09 04:00:02,2024-02-09 04:01:54,112,2
2195,194,2,175,5,1993,1,3017,2,STOP,2024-02-09 04:00:02,2024-02-09 04:01:54,112,2
2195,194,2,175,17,1612,2,3017,2,STOP,2024-02-09 04:00:02,2024-02-09 04:01:54,112,2
1385,210,2,178,30,818,2,3019,1,STOP,2024-02-20 15:58:26,2024-02-20 15:59:36,70,2
1385,210,2,178,74,1184,1,3019,1,STOP,2024-02-20 15:58:26,2024-02-20 15:59:36,70,2
1385,210,2,178,77,968,2,3019,1,STOP,2024-02-20 15:58:26,2024-02-20 15:59:36,70,2
1385,210,2,178,90,1654,3,3019,1,STOP,2024-02-20 15:58:26,2024-02-20 15:59:36,70,2
1385,210,2,178,89,1478,1,3019,1,STOP,2024-02-20 15:58:26,2024-02-20 15:59:36,70,2
1757,79,2,179,70,1066,1,3021,1,STOP,2024-02-28 14:17:49,2024-02-28 14:18:54,65,2
1757,79,2,179,9,237,1,3021,1,STOP,2024-02-28 14:17:49,2024-02-28 14:18:54,65,2
1757,79,2,179,73,1359,3,3021,1,STOP,2024-02-28 14:17:49,2024-02-28 14:18:54,65,2
1757,79,2,179,35,1454,1,3021,1,STOP,2024-02-28 14:17:49,2024-02-28 14:18:54,65,2
1757,79,2,179,77,968,2,3021,1,STOP,2024-02-28 14:17:49,2024-02-28 14:18:54,65,2
1103,302,3,200,47,310,3,3023,2,STOP,2024-02-01 07:08:13,2024-02-01 07:10:27,134,3
1103,302,3,200,18,1997,3,3023,2,STOP,2024-02-01 07:08:13,2024-02-01 07:10:27,134,3
1103,302,3,200,90,1654,1,3023,2,STOP,2024-02-01 07:08:13,2024-02-01 07:10:27,134,3
1103,302,3,200,80,414,1,3023,2,STOP,2024-02-01 07:08:13,2024-02-01 07:10:27,134,3
1819,274,2,177,11,338,1,3025,3,STOP,2024-02-15 09:12:01,2024-02-15 09:14:19,138,3
1819,274,2,177,77,968,2,3025,3,STOP,2024-02-15 09:12:01,2024-02-15 09:14:19,138,3
1157,59,1,175,57,1753,3,3028,3,STOP,2024-02-06 08:45:45,2024-02-06 08:49:10,205,4
1328,206,2,177,53,396,1,3030,4,STOP,2024-02-23 07:15:24,2024-02-23 07:20:55,331,6
1328,206,2,177,49,728,2,3030,4,STOP,2024-02-23 07:15:24,2024-02-23 07:20:55,331,6
1328,206,2,177,46,344,3,3030,4,STOP,2024-02-23 07:15:24,2024-02-23 07:20:55,331,6
1328,206,2,177,18,1997,3,3030,4,STOP,2024-02-23 07:15:24,2024-02-23 07:20:55,331,6
52,146,3,176,55,1734,3,3032,4,STOP,2024-02-04 20:34:08,2024-02-04 20:39:06,298,5
52,146,3,176,28,1789,1,3032,4,STOP,2024-02-04 20:34:08,2024-02-04 20:39:06,298,5
52,146,3,176,20,1974,2,3032,4,STOP,2024-02-04 20:34:08,2024-02-04 20:39:06,298,5
52,146,3,176,11,338,2,3032,4,STOP,2024-02-04 20:34:08,2024-02-04 20:39:06,298,5
52,146,3,176,86,670,3,3032,4,STOP,2024-02-04 20:34:08,2024-02-04 20:39:06,298,5
1482,186,1,179,99,1557,1,3034,2,STOP,2024-02-28 14:13:53,2024-02-28 14:16:53,180,3
1482,186,1,179,68,1895,3,3034,2,STOP,2024-02-28 14:13:53,2024-02-28 14:16:53,180,3
1482,186,1,179,13,486,2,3034,2,STOP,2024-02-28 14:13:53,2024-02-28 14:16:53,180,3
313,65,1,177,75,397,3,3036,4,STOP,2024-02-15 04:20:40,2024-02-15 04:27:40,420,7
313,65,1,177,23,546,3,3036,4,STOP,2024-02-15 04:20:40,2024-02-15 04:27:40,420,7
313,65,1,177,17,1612,1,3036,4,STOP,2024-02-15 04:20:40,2024-02-15 04:27:40,420,7
1466,219,2,179,88,1223,1,3038,4,STOP,2024-02-28 15:41:52,2024-02-28 15:45:04,192,4
1466,219,2,179,28,1789,1,3038,4,STOP,2024-02-28 15:41:52,2024-02-28 15:45:04,192,4
1466,219,2,179,46,344,2,3038,4,STOP,2024-02-28 15:41:52,2024-02-28 15:45:04,192,4
1466,219,2,179,71,1378,1,3038,4,STOP,2024-02-28 15:41:52,2024-02-28 15:45:04,192,4
1376,87,2,177,50,497,2,3040,1,STOP,2024-02-15 02:31:38,2024-02-15 02:33:24,106,2
1376,87,2,177,40,641,3,3040,1,STOP,2024-02-15 02:31:38,2024-02-15 02:33:24,106,2
1376,87,2,177,91,1428,2,3040,1,STOP,2024-02-15 02:31:38,2024-02-15 02:33:24,106,2
1376,87,2,177,58,1220,3,3040,1,STOP,2024-02-15 02:31:38,2024-02-15 02:33:24,106,2
1376,87,2,177,76,1273,3,3040,1,STOP,2024-02-15 02:31:38,2024-02-15 02:33:24,106,2
185,72,2,170,60,462,2,3042,3,STOP,2024-02-03 17:03:44,2024-02-03 17:07:19,215,4
185,72,2,170,65,1830,1,3042,3,STOP,2024-02-03 17:03:44,2024-02-03 17:07:19,215,4
185,72,2,170,46,344,3,3042,3,STOP,2024-02-03 17:03:44,2024-02-03 17:07:19,215,4
185,72,2,170,90,1654,1,3042,3,STOP,2024-02-03 17:03:44,2024-02-03 17:07:19,215,4
185,72,2,170,15,764,3,3042,3,STOP,2024-02-03 17:03:44,2024-02-03 17:07:19,215,4
1818,184,2,175,66,703,1,3045,1,STOP,2024-02-06 03:05:17,2024-02-06 03:05:55,38,1
763,314,2,180,26,1872,2,3047,4,STOP,2024-02-07 18:07:11,2024-02-07 18:12:11,300,5
763,314,2,180,7,1949,3,3047,4,STOP,2024-02-07 18:07:11,2024-02-07 18:12:11,300,5
763,314,2,180,35,1454,3,3047,4,STOP,2024-02-07 18:07:11,2024-02-07 18:12:11,300,5
763,314,2,180,36,273,3,3047,4,STOP,2024-02-07 18:07:11,2024-02-07 18:12:11,300,5
2167,3,1,175,78,257,2,3050,1,STOP,2024-02-09 21:48:44,2024-02-09 21:49:55,71,2
1742,115,3,177,75,397,1,3052,3,STOP,2024-02-24 06:48:02,2024-02-24 06:52:00,238,4
1742,115,3,177,7,1949,2,3052,3,STOP,2024-02-24 06:48:02,2024-02-24 06:52:00,238,4
1742,115,3,177,97,761,1,3052,3,STOP,2024-02-24 06:48:02,2024-02-24 06:52:00,238,4
1742,115,3,177,16,750,2,3052,3,STOP,2024-02-24 06:48:02,2024-02-24 06:52:00,238,4
1742,115,3,177,82,1776,2,3052,3,STOP,2024-02-24 06:48:02,2024-02-24 06:52:00,238,4
1336,250,1,177,43,923,3,3054,3,STOP,2024-02-08 02:22:24,2024-02-08 02:28:20,356,6
1336,250,1,177,9,237,2,3054,3,STOP,2024-02-08 02:22:24,2024-02-08 02:28:20,356,6
1336,250,1,177,29,906,2,3054,3,STOP,2024-02-08 02:22:24,2024-02-08 02:28:20,356,6
1692,210,1,180,61,943,3,3056,2,STOP,2024-02-07 04:29:18,2024-02-07 04:33:20,242,5
1692,210,1,180,76,1273,2,3056,2,STOP,2024-02-07 04:29:18,2024-02-07 04:33:20,242,5
1692,210,1,180,66,703,1,3056,2,STOP,2024-02-07 04:29:18,2024-02-07 04:33:20,242,5
1692,210,1,180,42,1976,2,3056,2,STOP,2024-02-07 04:29:18,2024-02-07 04:33:20,242,5
1587,19,3,177,81,1873,2,3059,1,STOP,2024-02-23 15:34:33,2024-02-23 15:35:27,54,1
1587,19,3,177,7,1949,2,3059,1,STOP,2024-02-23 15:34:33,2024-02-23 15:35:27,54,1
1587,19,3,177,47,310,1,3059,1,STOP,2024-02-23 15:34:33,2024-02-23 15:35:27,54,1
1587,19,3,177,72,1089,2,3059,1,STOP,2024-02-23 15:34:33,2024-02-23 15:35:27,54,1
2133,9,3,176,6,629,1,3061,3,STOP,2024-02-12 16:11:36,2024-02-12 16:13:26,110,2
2133,9,3,176,12,1447,1,3061,3,STOP,2024-02-12 16:11:36,2024-02-12 16:13:26,110,2
2133,9,3,176,3,1120,2,3061,3,STOP,2024-02-12 16:11:36,2024-02-12 16:13:26,110,2
2102,111,3,176,48,256,2,3064,1,STOP,2024-02-16 05:34:19,2024-02-16 05:35:05,46,1
1796,178,1,176,42,1976,1,3066,4,STOP,2024-02-17 21:33:23,2024-02-17 21:35:36,133,3
1548,272,2,170,57,1753,3,3069,4,STOP,2024-02-03 06:54:07,2024-02-03 06:58:23,256,5
1548,272,2,170,20,1974,1,3069,4,STOP,2024-02-03 06:54:07,2024-02-03 06:58:23,256,5
1548,272,2,170,9,237,1,3069,4,STOP,2024-02-03 06:54:07,2024-02-03 06:58:23,256,5
1548,272,2,170,70,1066,1,3069,4,STOP,2024-02-03 06:54:07,2024-02-03 06:58:23,256,5
1039,49,3,177,9,237,1,3071,2,STOP,2024-02-21 15:05:47,2024-02-21 15:07:22,95,2
1039,49,3,177,69,1020,2,3071,2,STOP,2024-02-21 15:05:47,2024-02-21 15:07:22,95,2
1039,49,3,177,17,1612,2,3071,2,STOP,2024-02-21 15:05:47,2024-02-21 15:07:22,95,2
208,2,2,176,38,653,2,3073,3,STOP,2024-02-17 15:15:05,2024-02-17 15:15:05,0,0
208,2,2,176,58,1220,2,3073,3,STOP,2024-02-17 15:15:05,2024-02-17 15:15:05,0,0
208,2,2,176,42,1976,2,3073,3,STOP,2024-02-17 15:15:05,2024-02-17 15:15:05,0,0
451,115,1,176,2,833,3,3076,4,STOP,2024-02-17 16:19:22,2024-02-17 16:24:11,289,5
451,115,1,176,44,1490,1,3076,4,STOP,2024-02-17 16:19:22,2024-02-17 16:24:11,289,5
451,115,1,176,93,1076,1,3076,4,STOP,2024-02-17 16:19:22,2024-02-17 16:24:11,289,5
142,308,3,176,96,464,2,3078,4,STOP,2024-02-16 03:24:44,2024-02-16 03:28:13,209,4
142,308,3,176,10,860,2,3078,4,STOP,2024-02-16 03:24:44,2024-02-16 03:28:13,209,4
1737,154,3,176,83,851,3,3080,3,STOP,2024-02-14 04:40:30,2024-02-14 04:42:58,148,3
1737,154,3,176,18,1997,2,3080,3,STOP,2024-02-14 04:40:30,2024-02-14 04:42:58,148,3
829,239,1,176,39,1743,1,3082,3,STOP,2024-02-17 06:14:52,2024-02-17 06:17:43,171,3
921,298,2,175,70,1066,3,3084,4,STOP,2024-02-10 08:11:25,2024-02-10 08:11:25,0,0
1791,22,3,178,62,429,3,3086,1,STOP,2024-02-26 20:53:58,2024-02-26 20:55:06,68,2
1791,22,3,178,11,338,3,3086,1,STOP,2024-02-26 20:53:58,2024-02-26 20:55:06,68,2
1791,22,3,178,16,750,3,3086,1,STOP,2024-02-26 20:53:58,2024-02-26 20:55:06,68,2
1507,224,2,170,94,1168,1,3088,2,STOP,2024-02-03 02:46:59,2024-02-03 02:48:43,104,2
1507,224,2,170,24,1078,2,3088,2,STOP,2024-02-03 02:46:59,2024-02-03 02:48:43,104,2
1462,313,1,175,8,1497,2,3090,3,STOP,2024-02-13 09:33:14,2024-02-13 09:37:17,243,5
1462,313,1,175,76,1273,1,3090,3,STOP,2024-02-13 09:33:14,2024-02-13 09:37:17,243,5
569,296,3,176,43,923,1,3092,3,STOP,2024-02-16 06:44:09,2024-02-16 06:47:17,188,4
569,296,3,176,99,1557,2,3092,3,STOP,2024-02-16 06:44:09,2024-02-16 06:47:17,188,4
569,296,3,176,53,396,2,3092,3,STOP,2024-02-16 06:44:09,2024-02-16 06:47:17,188,4
569,296,3,176,42,1976,1,3092,3,STOP,2024-02-16 06:44:09,2024-02-16 06:47:17,188,4
1263,259,3,179,55,1734,3,3095,4,STOP,2024-02-28 14:48:41,2024-02-28 14:52:56,255,5
1263,259,3,179,81,1873,3,3095,4,STOP,2024-02-28 14:48:41,2024-02-28 14:52:56,255,5
1263,259,3,179,8,1497,2,3095,4,STOP,2024-02-28 14:48:41,2024-02-28 14:52:56,255,5
1263,259,3,179,76,1273,1,3095,4,STOP,2024-02-28 14:48:41,2024-02-28 14:52:56,255,5
864,41,2,169,88,1223,3,3098,1,STOP,2024-02-02 09:08:47,2024-02-02 09:10:08,81,2
864,41,2,169,39,1743,2,3098,1,STOP,2024-02-02 09:08:47,2024-02-02 09:10:08,81,2
864,41,2,169,51,300,2,3098,1,STOP,2024-02-02 09:08:47,2024-02-02 09:10:08,81,2
864,41,2,169,17,1612,1,3098,1,STOP,2024-02-02 09:08:47,2024-02-02 09:10:08,81,2
1078,123,3,177,2,833,2,3100,2,STOP,2024-02-21 02:53:24,2024-02-21 02:56:15,171,3
1078,123,3,177,78,257,2,3100,2,STOP,2024-02-21 02:53:24,2024-02-21 02:56:15,171,3
1078,123,3,177,95,1491,2,3100,2,STOP,2024-02-21 02:53:24,2024-02-21 02:56:15,171,3
1078,123,3,177,54,140,3,3100,2,STOP,2024-02-21 02:53:24,2024-02-21 02:56:15,171,3
973,261,1,175,46,344,2,3103,1,STOP,2024-02-13 06:22:55,2024-02-13 06:24:30,95,2
973,261,1,175,21,259,3,3103,1,STOP,2024-02-13 06:22:55,2024-02-13 06:24:30,95,2
883,185,2,176,20,1974,1,3105,3,STOP,2024-02-04 18:22:28,2024-02-04 18:25:33,185,4
883,185,2,176,70,1066,3,3105,3,STOP,2024-02-04 18:22:28,2024-02-04 18:25:33,185,4
883,185,2,176,33,1526,2,3105,3,STOP,2024-02-04 18:22:28,2024-02-04 18:25:33,185,4
883,185,2,176,38,653,1,3105,3,STOP,2024-02-04 18:22:28,2024-02-04 18:25:33,185,4
883,185,2,176,51,300,1,3105,3,STOP,2024-02-04 18:22:28,2024-02-04 18:25:33,185,4
1166,233,1,180,48,256,2,3107,1,STOP,2024-02-07 08:23:49,2024-02-07 08:25:01,72,2
2219,175,3,176,87,982,2,3110,3,STOP,2024-02-12 16:57:38,2024-02-12 17:00:11,153,3
2219,175,3,176,55,1734,1,3110,3,STOP,2024-02-12 16:57:38,2024-02-12 17:00:11,153,3
2219,175,3,176,31,1044,3,3110,3,STOP,2024-02-12 16:57:38,2024-02-12 17:00:11,153,3
2111,301,2,177,19,627,3,3112,2,STOP,2024-02-21 21:13:24,2024-02-21 21:15:52,148,3
2111,301,2,177,10,860,2,3112,2,STOP,2024-02-21 21:13:24,2024-02-21 21:15:52,148,3
2111,301,2,177,86,670,3,3112,2,STOP,2024-02-21 21:13:24,2024-02-21 21:15:52,148,3
2111,301,2,177,45,567,1,3112,2,STOP,2024-02-21 21:13:24,2024-02-21 21:15:52,148,3
2018,142,2,176,92,245,2,3114,1,STOP,2024-02-16 09:05:58,2024-02-16 13:07:03,14465,242
2018,142,2,176,36,273,3,3114,1,STOP,2024-02-16 09:05:58,2024-02-16 13:07:03,14465,242
2018,142,2,176,89,1478,2,3114,1,STOP,2024-02-16 09:05:58,2024-02-16 13:07:03,14465,242
2018,142,2,176,42,1976,1,3114,1,STOP,2024-02-16 09:05:58,2024-02-16 13:07:03,14465,242
2018,142,2,176,98,1184,1,3114,1,STOP,2024-02-16 09:05:58,2024-02-16 13:07:03,14465,242
613,199,3,176,76,1273,3,3116,3,STOP,2024-02-12 17:58:15,2024-02-12 18:00:56,161,3
613,199,3,176,66,703,3,3116,3,STOP,2024-02-12 17:58:15,2024-02-12 18:00:56,161,3
523,100,1,176,61,943,3,3118,2,STOP,2024-02-12 05:04:35,2024-02-12 05:07:15,160,3
1885,251,1,176,88,1223,1,3120,1,STOP,2024-02-12 15:53:54,2024-02-12 15:55:25,91,2
1885,251,1,176,30,818,2,3120,1,STOP,2024-02-12 15:53:54,2024-02-12 15:55:25,91,2
1885,251,1,176,23,546,1,3120,1,STOP,2024-02-12 15:53:54,2024-02-12 15:55:25,91,2
1885,251,1,176,98,1184,2,3120,1,STOP,2024-02-12 15:53:54,2024-02-12 15:55:25,91,2
1236,276,2,176,54,140,2,3122,1,STOP,2024-02-12 21:44:34,2024-02-12 21:45:41,67,2
1236,276,2,176,39,1743,3,3122,1,STOP,2024-02-12 21:44:34,2024-02-12 21:45:41,67,2
1236,276,2,176,46,344,3,3122,1,STOP,2024-02-12 21:44:34,2024-02-12 21:45:41,67,2
1236,276,2,176,82,1776,2,3122,1,STOP,2024-02-12 21:44:34,2024-02-12 21:45:41,67,2
1150,81,2,169,29,906,2,3124,4,STOP,2024-02-02 19:28:01,2024-02-02 19:30:55,174,3
1150,81,2,169,16,750,3,3124,4,STOP,2024-02-02 19:28:01,2024-02-02 19:30:55,174,3
911,130,2,175,81,1873,3,3126,3,STOP,2024-02-10 18:31:33,2024-02-10 18:34:28,175,3
911,130,2,175,10,860,1,3126,3,STOP,2024-02-10 18:31:33,2024-02-10 18:34:28,175,3
911,130,2,175,53,396,2,3126,3,STOP,2024-02-10 18:31:33,2024-02-10 18:34:28,175,3
911,130,2,175,86,670,2,3126,3,STOP,2024-02-10 18:31:33,2024-02-10 18:34:28,175,3
1563,317,1,177,85,1493,3,3129,2,STOP,2024-02-24 21:24:11,2024-02-24 21:27:53,222,4
1563,317,1,177,8,1497,1,3129,2,STOP,2024-02-24 21:24:11,2024-02-24 21:27:53,222,4
1563,317,1,177,63,903,3,3129,2,STOP,2024-02-24 21:24:11,2024-02-24 21:27:53,222,4
1563,317,1,177,89,1478,3,3129,2,STOP,2024-02-24 21:24:11,2024-02-24 21:27:53,222,4
1330,304,3,176,18,1997,1,3132,3,STOP,2024-02-04 07:57:34,2024-02-04 08:00:09,155,3
1330,304,3,176,82,1776,1,3132,3,STOP,2024-02-04 07:57:34,2024-02-04 08:00:09,155,3
69,160,1,176,50,497,3,3135,2,STOP,2024-02-16 15:15:46,2024-02-16 15:20:28,282,5
69,160,1,176,43,923,3,3135,2,STOP,2024-02-16 15:15:46,2024-02-16 15:20:28,282,5
69,160,1,176,75,397,2,3135,2,STOP,2024-02-16 15:15:46,2024-02-16 15:20:28,282,5
69,160,1,176,7,1949,3,3135,2,STOP,2024-02-16 15:15:46,2024-02-16 15:20:28,282,5
69,160,1,176,40,641,3,3135,2,STOP,2024-02-16 15:15:46,2024-02-16 15:20:28,282,5
1683,167,2,178,70,1066,3,3138,4,STOP,2024-02-25 07:29:40,2024-02-25 07:33:59,259,5
1683,167,2,178,40,641,3,3138,4,STOP,2024-02-25 07:29:40,2024-02-25 07:33:59,259,5
802,268,2,176,93,1076,3,3140,3,STOP,2024-02-17 06:21:44,2024-02-17 06:24:29,165,3
802,268,2,176,13,486,1,3140,3,STOP,2024-02-17 06:21:44,2024-02-17 06:24:29,165,3
1942,71,3,176,28,1789,3,3142,1,STOP,2024-02-12 05:09:36,2024-02-12 05:10:35,59,1
1942,71,3,176,84,1675,1,3142,1,STOP,2024-02-12 05:09:36,2024-02-12 05:10:35,59,1
1335,243,1,177,20,1974,1,3144,2,STOP,2024-02-22 17:19:37,2024-02-22 17:21:59,142,3
1335,243,1,177,37,1218,1,3144,2,STOP,2024-02-22 17:19:37,2024-02-22 17:21:59,142,3
2081,173,3,169,29,906,2,3146,1,STOP,2024-02-02 14:26:57,2024-02-02 14:27:35,38,1
1226,206,1,179,98,1184,2,3149,1,STOP,2024-02-28 18:35:36,2024-02-28 18:36:49,73,2
1826,259,3,177,22,407,1,3151,1,STOP,2024-02-08 14:01:36,2024-02-08 14:02:21,45,1
1826,259,3,177,20,1974,1,3151,1,STOP,2024-02-08 14:01:36,2024-02-08 14:02:21,45,1
1826,259,3,177,89,1478,1,3151,1,STOP,2024-02-08 14:01:36,2024-02-08 14:02:21,45,1
32,213,2,177,30,818,1,3153,1,STOP,2024-02-15 09:14:18,2024-02-15 09:15:26,68,2
32,213,2,177,73,1359,1,3153,1,STOP,2024-02-15 09:14:18,2024-02-15 09:15:26,68,2
32,213,2,177,11,338,3,3153,1,STOP,2024-02-15 09:14:18,2024-02-15 09:15:26,68,2
32,213,2,177,27,296,2,3153,1,STOP,2024-02-15 09:14:18,2024-02-15 09:15:26,68,2
444,287,2,177,70,1066,2,3156,3,STOP,2024-02-21 02:40:24,2024-02-21 02:44:24,240,4
444,287,2,177,91,1428,1,3156,3,STOP,2024-02-21 02:40:24,2024-02-21 02:44:24,240,4
444,287,2,177,45,567,3,3156,3,STOP,2024-02-21 02:40:24,2024-02-21 02:44:24,240,4
444,287,2,177,15,764,3,3156,3,STOP,2024-02-21 02:40:24,2024-02-21 02:44:24,240,4
1455,7,3,177,51,300,2,3158,3,STOP,2024-02-15 02:10:32,2024-02-15 02:13:28,176,3
1455,7,3,177,17,1612,2,3158,3,STOP,2024-02-15 02:10:32,2024-02-15 02:13:28,176,3
1455,7,3,177,12,1447,1,3158,3,STOP,2024-02-15 02:10:32,2024-02-15 02:13:28,176,3
1455,7,3,177,71,1378,1,3158,3,STOP,2024-02-15 02:10:32,2024-02-15 02:13:28,176,3
101,124,2,175,8,1497,3,3160,4,STOP,2024-02-10 16:27:56,2024-02-10 16:30:25,149,3
1795,114,2,175,35,1454,3,3163,3,STOP,2024-02-05 15:50:19,2024-02-05 15:53:56,217,4
1795,114,2,175,37,1218,3,3163,3,STOP,2024-02-05 15:50:19,2024-02-05 15:53:56,217,4
1795,114,2,175,36,273,3,3163,3,STOP,2024-02-05 15:50:19,2024-02-05 15:53:56,217,4
2007,306,2,176,52,1306,2,3165,1,STOP,2024-02-16 19:40:13,2024-02-16 19:40:49,36,1
665,40,2,170,10,860,1,3168,3,STOP,2024-02-03 18:37:32,2024-02-03 18:40:37,185,4
665,40,2,170,52,1306,3,3168,3,STOP,2024-02-03 18:37:32,2024-02-03 18:40:37,185,4
665,40,2,170,86,670,1,3168,3,STOP,2024-02-03 18:37:32,2024-02-03 18:40:37,185,4
665,40,2,170,36,273,3,3168,3,STOP,2024-02-03 18:37:32,2024-02-03 18:40:37,185,4
1645,154,3,178,83,851,1,3170,3,STOP,2024-02-26 17:41:24,2024-02-26 17:44:45,201,4
1645,154,3,178,78,257,3,3170,3,STOP,2024-02-26 17:41:24,2024-02-26 17:44:45,201,4
1645,154,3,178,69,1020,2,3170,3,STOP,2024-02-26 17:41:24,2024-02-26 17:44:45,201,4
1645,154,3,178,97,761,3,3170,3,STOP,2024-02-26 17:41:24,2024-02-26 17:44:45,201,4
2203,128,2,175,81,1873,1,3173,2,STOP,2024-02-13 15:19:50,2024-02-13 15:22:14,144,3
2203,128,2,175,10,860,3,3173,2,STOP,2024-02-13 15:19:50,2024-02-13 15:22:14,144,3
2203,128,2,175,39,1743,1,3173,2,STOP,2024-02-13 15:19:50,2024-02-13 15:22:14,144,3
2203,128,2,175,91,1428,3,3173,2,STOP,2024-02-13 15:19:50,2024-02-13 15:22:14,144,3
2203,128,2,175,27,296,2,3173,2,STOP,2024-02-13 15:19:50,2024-02-13 15:22:14,144,3
1554,315,2,175,31,1044,1,3175,1,STOP,2024-02-05 03:24:23,2024-02-05 03:25:06,43,1
1554,315,2,175,39,1743,2,3175,1,STOP,2024-02-05 03:24:23,2024-02-05 03:25:06,43,1
94,273,1,177,56,318,3,3177,4,STOP,2024-02-21 16:06:12,2024-02-21 16:09:54,222,4
1333,57,3,179,10,860,3,3179,3,STOP,2024-02-27 05:11:47,2024-02-27 05:16:24,277,5
1333,57,3,179,78,257,2,3179,3,STOP,2024-02-27 05:11:47,2024-02-27 05:16:24,277,5
1333,57,3,179,18,1997,3,3179,3,STOP,2024-02-27 05:11:47,2024-02-27 05:16:24,277,5
1333,57,3,179,41,1990,1,3179,3,STOP,2024-02-27 05:11:47,2024-02-27 05:16:24,277,5
1333,57,3,179,16,750,1,3179,3,STOP,2024-02-27 05:11:47,2024-02-27 05:16:24,277,5
244,317,3,176,46,344,1,3183,4,STOP,2024-02-11 14:59:58,2024-02-11 15:02:38,160,3
244,317,3,176,46,344,1,3181,4,STOP,2024-02-11 14:59:58,2024-02-11 15:02:38,160,3
244,317,3,176,89,1478,2,3183,4,STOP,2024-02-11 14:59:58,2024-02-11 15:02:38,160,3
244,317,3,176,89,1478,2,3181,4,STOP,2024-02-11 14:59:58,2024-02-11 15:02:38,160,3
741,65,2,176,2,833,3,3184,1,STOP,2024-02-04 21:20:23,2024-02-04 21:21:29,66,2
741,65,2,176,43,923,3,3184,1,STOP,2024-02-04 21:20:23,2024-02-04 21:21:29,66,2
741,65,2,176,69,1020,1,3184,1,STOP,2024-02-04 21:20:23,2024-02-04 21:21:29,66,2
741,65,2,176,45,567,1,3184,1,STOP,2024-02-04 21:20:23,2024-02-04 21:21:29,66,2
741,65,2,176,36,273,2,3184,1,STOP,2024-02-04 21:20:23,2024-02-04 21:21:29,66,2
33,254,1,177,64,1956,3,3186,4,STOP,2024-02-21 17:54:01,2024-02-21 17:59:01,300,5
127,148,1,177,31,1044,3,3188,4,STOP,2024-02-23 02:44:13,2024-02-23 02:55:44,691,12
127,148,1,177,44,1490,3,3188,4,STOP,2024-02-23 02:44:13,2024-02-23 02:55:44,691,12
127,148,1,177,69,1020,3,3188,4,STOP,2024-02-23 02:44:13,2024-02-23 02:55:44,691,12
127,148,1,177,37,1218,3,3188,4,STOP,2024-02-23 02:44:13,2024-02-23 02:55:44,691,12
1882,173,1,175,78,257,2,3190,1,STOP,2024-02-13 18:17:45,2024-02-13 18:19:35,110,2
1882,173,1,175,95,1491,2,3190,1,STOP,2024-02-13 18:17:45,2024-02-13 18:19:35,110,2
